full_address,latitude,longitude,geocode_source,match_score,match_type,matched_address,geocoded_at
"4404 QUEENSBURY RD, RIVERDALE, MD 20737",38.963366196987,-76.941755887399,census,100,Exact,"4404 QUEENSBURY RD, RIVERDALE, MD, 20737",2026-05-14T21:44:03.798883+00:00
"44 E GORDON ST, BEL AIR, MD 21014",39.539396597865,-76.352194178581,census,100,Exact,"44 E GORDON ST, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"60 MARKET ST, GAITHERSBURG, MD 20878",39.12411239696,-77.234949720665,census,100,Exact,"60 MARKET ST, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"6903 ROCKLEDGE DR, BETHESDA, MD 20817",39.028522172587,-77.138948152151,census,100,Exact,"6903 ROCKLEDGE DR, BETHESDA, MD, 20817",2026-05-14T21:44:03.798883+00:00
"6569 N CHARLES ST PPW ROOM, BALTIMORE, MD 21204",39.38925870915,-76.62704217581,census,50,Non_Exact,"6569 N CHARLES ST, BALTIMORE, MD, 21204",2026-05-14T21:44:03.798883+00:00
"6427 BALTIMORE NATIONAL PIKE, CATONSVILLE, MD 21228",39.284632900556,-76.758829625682,census,100,Exact,"6427 BALTIMORE NATIONAL PIKE, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"63 E PADONIA RD, TIMONIUM, MD 21093",39.456357643948,-76.629478184247,census,100,Exact,"63 E PADONIA RD, TIMONIUM, MD, 21093",2026-05-14T21:44:03.798883+00:00
"6112 OLD BARTHOLOW RD, ELDERSBURG, MD 21784",39.404974145525,-76.952897944487,census,100,Exact,"6112 OLD BARTHOLOW RD, ELDERSBURG, MD, 21784",2026-05-14T21:44:03.798883+00:00
"610 9TH AVE, BRUNSWICK, MD 21716",39.317799,-77.626706,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"6006 WOODCREST AVE, BALTIMORE, MD 21209",39.362761110965,-76.681759665859,census,100,Exact,"6006 WOODCREST AVE, BALTIMORE, MD, 21209",2026-05-14T21:44:03.798883+00:00
"600 VIRGINIA AVE, CUMBERLAND, MD 21502",39.633056077719,-78.76473242879,census,100,Exact,"600 VIRGINIA AVE, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"5890 WATERLOO RD, COLUMBIA, MD 21045",39.20874422487,-76.798081386745,census,100,Exact,"5890 WATERLOO RD, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"5601 LOCH RAVEN BLVD, BALTIMORE, MD 21239",39.358689903587,-76.588945822371,census,100,Exact,"5601 LOCH RAVEN BLVD, BALTIMORE, MD, 21239",2026-05-14T21:44:03.798883+00:00
"7 S PARK ST, EASTON, MD 21601",38.773471030763,-76.066651737485,census,100,Exact,"7 S PARK ST, EASTON, MD, 21601",2026-05-14T21:44:03.798883+00:00
"7811 MONTROSE RD, POTOMAC, MD 20854",39.05709330744,-77.158532055132,census,100,Exact,"7811 MONTROSE RD, POTOMAC, MD, 20854",2026-05-14T21:44:03.798883+00:00
"6738 HILLANDALE RD, BETHESDA, MD 20815",38.977407762233,-77.097439541002,census,100,Exact,"6738 HILLANDALE RD, BETHESDA, MD, 20815",2026-05-14T21:44:03.798883+00:00
"7801 NORFOLK AVE, BETHESDA, MD 20814",38.988576492795,-77.096572182874,census,100,Exact,"7801 NORFOLK AVE, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"7670 QUARTERFIELD RD, GLEN BURNIE, MD 21061",39.160897,-76.632112,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"7556 TEAGUE RD, HANOVER, MD 21076",39.153305359797,-76.718757804019,census,100,Exact,"7556 TEAGUE RD, HANOVER, MD, 21076",2026-05-14T21:44:03.798883+00:00
"754 N HICKORY AVE, BEL AIR, MD 21014",39.547648773063,-76.349751629514,census,100,Exact,"754 N HICKORY AVE, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"750 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.078424570215,-77.141057775858,census,100,Exact,"750 ROCKVILLE PIKE, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"7311 HANOVER PKWY, GREENBELT, MD 20770",38.992251226881,-76.87564147847,census,100,Exact,"7311 HANOVER PKWY, GREENBELT, MD, 20770",2026-05-14T21:44:03.798883+00:00
"700 ROEDER RD, SILVER SPRING, MD 20910",38.998919487162,-77.025160447331,census,100,Exact,"700 ROEDER RD, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"6945 REGENTS CT, FREDERICK, MD 21703",39.3796821781,-77.428583927803,census,100,Exact,"6945 REGENTS CT, FREDERICK, MD, 21703",2026-05-14T21:44:03.798883+00:00
"8146 QUARTERFIELD RD, SEVERN, MD 21144",39.122353505192,-76.669163682551,census,100,Exact,"8146 QUARTERFIELD RD, SEVERN, MD, 21144",2026-05-14T21:44:03.798883+00:00
"8002 PARK OVERLOOK DR, BETHESDA, MD 20817",38.991397898558,-77.164994605227,census,100,Exact,"8002 PARK OVERLOOK DR, BETHESDA, MD, 20817",2026-05-14T21:44:03.798883+00:00
"901 HARRY S TRUMAN DR, LARGO, MD 20774",38.897247054492,-76.842108331149,census,50,Non_Exact,"901 HARRY S TRUMAN DR N, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"900 A S MAIN ST, BEL AIR, MD 21014",39.526492978768,-76.339848261555,census,50,Non_Exact,"900 S MAIN ST, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"849 FAIRMONT AVE, TOWSON, MD 21286",39.405857045512,-76.599459692338,census,50,Non_Exact,"849 FAIRMOUNT AVE, TOWSON, MD, 21286",2026-05-14T21:44:03.798883+00:00
"8305 WISCONSIN AVE, BETHESDA, MD 20814",38.992832922075,-77.095931977061,census,100,Exact,"8305 WISCONSIN AVE, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"828 DULANEY VALLEY RD, TOWSON, MD 21204",39.404809118735,-76.601707995839,census,100,Exact,"828 DULANEY VALLEY RD, TOWSON, MD, 21204",2026-05-14T21:44:03.798883+00:00
"8201 16TH ST, SILVER SPRING, MD 20910",38.992111133379,-77.036051122912,census,100,Exact,"8201 16TH ST, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"8200 GOOD LUCK RD, LANHAM, MD 20706",38.96588,-76.851092,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"820 BESTGATE RD, ANNAPOLIS, MD 21401",38.993803840968,-76.538625107537,census,100,Exact,"820 BESTGATE RD, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"910 MARLAU DR, BALTIMORE, MD 21212",39.364352876526,-76.601814148855,census,100,Exact,"910 MARLAU DR, BALTIMORE, MD, 21212",2026-05-14T21:44:03.798883+00:00
"907 SETON DR, CUMBERLAND, MD 21502",39.654437270809,-78.797400325292,census,100,Exact,"907 SETON DR, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"904 WASHINGTON RD, WESTMINSTER, MD 21157",39.549110744944,-76.991658319507,census,100,Exact,"904 WASHINGTON RD, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"P O BOX, PHOENIX, MD 21131",39.504492,-76.589196,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"99 BAUGHMANS LN, FREDERICK, MD 21702",39.417494481298,-77.438063782478,census,100,Exact,"99 BAUGHMANS LN, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"922 NATIONAL HWY, LAVALE, MD 21502",39.645955505258,-78.820779581628,census,100,Exact,"922 NATIONAL HWY, LAVALE, MD, 21502",2026-05-14T21:44:03.798883+00:00
"9200 COLESVILLE RD, SILVER SPRING, MD 20910",39.005477559586,-77.022765708476,census,100,Exact,"9200 COLESVILLE RD, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"92 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.446667940666,-77.405217696064,census,100,Exact,"92 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"9135 PISCATAWAY RD, CLINTON, MD 20735",38.764674410935,-76.902195872959,census,100,Exact,"9135 PISCATAWAY RD, CLINTON, MD, 20735",2026-05-14T21:44:03.798883+00:00
"9112 OLD GEORGETOWN RD, BETHESDA, MD 20814",39.005714047042,-77.111532621599,census,100,Exact,"9112 OLD GEORGETOWN RD, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"104 RIDGELY AVE, ANNAPOLIS, MD 21401",38.989383100509,-76.503086005083,census,100,Exact,"104 RIDGELY AVE, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"10324 A BALTIMORE NATIONAL PIKE, ELLICOTT CITY, MD 21042",39.280379768308,-76.867610601678,census,50,Non_Exact,"10324 BALTIMORE NATIONAL PIKE, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"10215 FERNWOOD RD, BETHESDA, MD 20817",39.023635085346,-77.135396411766,census,100,Exact,"10215 FERNWOOD RD, BETHESDA, MD, 20817",2026-05-14T21:44:03.798883+00:00
"11150 RESORT RD, ELLICOTT CITY, MD 21042",39.299695244844,-76.896283771222,census,100,Exact,"11150 RESORT RD, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"1114 BENFIELD BLVD, MILLERSVILLE, MD 21108",39.094454991328,-76.631939992548,census,100,Exact,"1114 BENFIELD BLVD, MILLERSVILLE, MD, 21108",2026-05-14T21:44:03.798883+00:00
"111 KENT OAKS MEWS, GAITHERSBURG, MD 20878",39.116139213043,-77.241722255094,census,100,Exact,"111 KENT OAKS MEWS, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"11009 LARKMEADE LN, POTOMAC, MD 20854",39.035562921784,-77.170606210197,census,100,Exact,"11009 LARKMEADE LN, POTOMAC, MD, 20854",2026-05-14T21:44:03.798883+00:00
"10724 LITTLE PATUXENT PKWY, COLUMBIA, MD 21044",39.214517009705,-76.87276579596,census,100,Exact,"10724 LITTLE PATUXENT PKWY, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"107 RIDGELY AVE, ANNAPOLIS, MD 21401",38.989314149924,-76.503207686998,census,100,Exact,"107 RIDGELY AVE, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"10411 MOTOR CITY DR, BETHESDA, MD 20817",39.026653458504,-77.14391125359,census,100,Exact,"10411 MOTOR CITY DR, BETHESDA, MD, 20817",2026-05-14T21:44:03.798883+00:00
"11711 LIVINGSTON RD, FORT WASHINGTON, MD 20744",38.729059201848,-76.991832901282,census,100,Exact,"11711 LIVINGSTON RD, FORT WASHINGTON, MD, 20744",2026-05-14T21:44:03.798883+00:00
"11701 LIVINGSTON RD, FORT WASHINGTON, MD 20744",38.729239128563,-76.991931158241,census,100,Exact,"11701 LIVINGSTON RD, FORT WASHINGTON, MD, 20744",2026-05-14T21:44:03.798883+00:00
"1131 PARRS RIDGE DR, SPENCERVILLE, MD 20868",39.126731507267,-76.981264667583,census,100,Exact,"1131 PARRS RIDGE DR, SPENCERVILLE, MD, 20868",2026-05-14T21:44:03.798883+00:00
"1131 BALTIMORE PIKE, BEL AIR, MD 21014",39.514207961815,-76.370925401473,census,100,Exact,"1131 BALTIMORE PIKE, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"13 N 6TH ST, DENTON, MD 21629",38.8854583979,-75.826982843713,census,100,Exact,"13 N 6TH ST, DENTON, MD, 21629",2026-05-14T21:44:03.798883+00:00
"12321 MIDDLEBROOK RD, GERMANTOWN, MD 20874",39.175349504914,-77.254254244898,census,100,Exact,"12321 MIDDLEBROOK RD, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"12259 PROSPERITY DR, SILVER SPRING, MD 20904",39.070379,-76.977379,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1209 A MARDA LN, Annapolis, MD 21403",38.956231526685,-76.501812267919,census,50,Non_Exact,"1209 MARDA LN, ANNAPOLIS, MD, 21403",2026-05-14T21:44:03.798883+00:00
"1205 YORK RD, LUTHERVILLE, MD 21093",39.415977524919,-76.613772083258,census,100,Exact,"1205 YORK RD, LUTHERVILLE, MD, 21093",2026-05-14T21:44:03.798883+00:00
"120 SALLITT DR, STEVENSVILLE, MD 21666",38.986369513174,-76.315695895594,census,100,Exact,"120 SALLITT DR, STEVENSVILLE, MD, 21666",2026-05-14T21:44:03.798883+00:00
"15001 SHADY GROVE RD, ROCKVILLE, MD 20850",39.101072799451,-77.19155655833,census,100,Exact,"15001 SHADY GROVE RD, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"13950 BRANDYWINE RD, BRANDYWINE, MD 20613",38.696007681654,-76.863258564713,census,100,Exact,"13950 BRANDYWINE RD, BRANDYWINE, MD, 20613",2026-05-14T21:44:03.798883+00:00
"1370 LAMBERTON DR, SILVER SPRING, MD 20902",39.040847831285,-77.029585362651,census,100,Exact,"1370 LAMBERTON DR, SILVER SPRING, MD, 20902",2026-05-14T21:44:03.798883+00:00
"135 N PARKE ST, ABERDEEN, MD 21001",39.512594772327,-76.163654982546,census,100,Exact,"135 N PARKE ST, ABERDEEN, MD, 21001",2026-05-14T21:44:03.798883+00:00
"13121 BROOKLANE DR, HAGERSTOWN, MD 21742",39.678219,-77.65272,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1705 CONOWINGO RD, BEL AIR, MD 21014",39.572395204264,-76.354098515926,census,100,Exact,"1705 CONOWINGO RD, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"1703 E JOPPA RD, BALTIMORE, MD 21234",39.397326719243,-76.562884170392,census,100,Exact,"1703 E JOPPA RD, BALTIMORE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"1684 E GUDE DR, ROCKVILLE, MD 20850",39.096111806835,-77.134209009264,census,100,Exact,"1684 E GUDE DR, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"16220 FREDERICK RD, GAITHERSBURG, MD 20877",39.121282352665,-77.175998231396,census,100,Exact,"16220 FREDERICK RD, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"16051 COMPRINT CIR, GAITHERSBURG, MD 20877",39.119817695144,-77.184416915327,census,100,Exact,"16051 COMPRINT CIR, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"1801 METZEROTT RD, ADELPHI, MD 20783",39.00380263792,-76.977300928554,census,100,Exact,"1801 METZEROTT RD, ADELPHI, MD, 20783",2026-05-14T21:44:03.798883+00:00
"17904 GEORGIA AVE, OLNEY, MD 20832",39.149713427563,-77.067011942657,census,100,Exact,"17904 GEORGIA AVE, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"176 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.440191495234,-77.406747297013,census,100,Exact,"176 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"175 HARRY S TRUMAN PKWY, ANNAPOLIS, MD 21401",38.977372934791,-76.556328457779,census,100,Exact,"175 HARRY S TRUMAN PKWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"17351 MELFORD BLVD, BOWIE, MD 20715",38.958321799731,-76.703798487958,census,100,Exact,"17351 MELFORD BLVD, BOWIE, MD, 20715",2026-05-14T21:44:03.798883+00:00
"171 DEFENSE HWY, ANNAPOLIS, MD 21401",38.985351203927,-76.558718176948,census,100,Exact,"171 DEFENSE HWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"200 N WOLFE ST, BALTIMORE, MD 21287",39.29414564955,-76.590696262036,census,100,Exact,"200 N WOLFE ST, BALTIMORE, MD, 21287",2026-05-14T21:44:03.798883+00:00
"1952 PULASKI HWY, EDGEWOOD, MD 21040",39.429886,-76.28361,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"18540 OFFICE PARK DR, MONTGOMERY VILLAGE, MD 20886",39.16142688163,-77.202840365083,census,100,Exact,"18540 OFFICE PARK DR, MONTGOMERY VILLAGE, MD, 20886",2026-05-14T21:44:03.798883+00:00
"1840 REISTERSTOWN RD, PIKESVILLE, MD 21208",39.388885947062,-76.739120660366,census,100,Exact,"1840 REISTERSTOWN RD, PIKESVILLE, MD, 21208",2026-05-14T21:44:03.798883+00:00
"2622 ANNAPOLIS RD, SEVERN, MD 21144",39.129472934613,-76.736951553031,census,100,Exact,"2622 ANNAPOLIS RD, SEVERN, MD, 21144",2026-05-14T21:44:03.798883+00:00
"2401 RESEARCH BLVD, ROCKVILLE, MD 20850",39.104383290292,-77.187204814555,census,100,Exact,"2401 RESEARCH BLVD, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"255 HOSPITAL DR, GLEN BURNIE, MD 21061",39.138735892579,-76.622173583536,census,100,Exact,"255 HOSPITAL DR, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"23127 THREE NOTCH RD, CALIFORNIA, MD 20619",38.303270298739,-76.519322400817,census,100,Exact,"23127 THREE NOTCH RD, CALIFORNIA, MD, 20619",2026-05-14T21:44:03.798883+00:00
"2429 SOLOMONS ISLAND RD, HUNTINGTOWN, MD 20639",38.587919943096,-76.609581763116,census,100,Exact,"2429 SOLOMONS ISLAND RD, HUNTINGTOWN, MD, 20639",2026-05-14T21:44:03.798883+00:00
"205 E BROADWAY, BEL AIR, MD 21014",39.542165869701,-76.350155020196,census,100,Exact,"205 E BROADWAY, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"2404 PLEASANTVILLE RD, FALLSTON, MD 21047",39.531945188731,-76.446372972792,census,100,Exact,"2404 PLEASANTVILLE RD, FALLSTON, MD, 21047",2026-05-14T21:44:03.798883+00:00
"2024 W ST, ANNAPOLIS, MD 21401",38.987941,-76.552716,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"235 MILL ST, Hagerstown, MD 21740",39.634627772137,-77.715660840469,census,100,Exact,"235 MILL ST, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"201 S CLEVELAND AVE, HAGERSTOWN, MD 21740",39.636299636663,-77.710559253777,census,100,Exact,"201 S CLEVELAND AVE, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"2005 PULASKI HWY, EDGEWOOD, MD 21040",39.435742503674,-76.310810761048,census,100,Exact,"2005 PULASKI HWY, EDGEWOOD, MD, 21040",2026-05-14T21:44:03.798883+00:00
"2003 MEDICAL PKWY WAYSON PAVILLION, ANNAPOLIS, MD 21401",38.990315953825,-76.534767962332,census,50,Non_Exact,"2003 MEDICAL PKWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"30 GREENWAY ST NW, GLEN BURNIE, MD 21061",39.164857133222,-76.62650455447,census,100,Exact,"30 GREENWAY ST NW, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"29770 THREE NOTCH RD, CHARLOTTE HALL, MD 20622",38.486377888165,-76.775041957273,census,100,Exact,"29770 THREE NOTCH RD, CHARLOTTE HALL, MD, 20622",2026-05-14T21:44:03.798883+00:00
"2901 OLNEY SANDY SPRING RD, OLNEY, MD 20832",39.150093437932,-77.059395975062,census,100,Exact,"2901 OLNEY SANDY SPRING RD, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"2510 LIGHTFOOT DR, BALTIMORE, MD 21209",39.379175176353,-76.686597890542,census,100,Exact,"2510 LIGHTFOOT DR, BALTIMORE, MD, 21209",2026-05-14T21:44:03.798883+00:00
"2900 MERCY LN, CHEVERLY, MD 20785",38.918291,-76.881948,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"25 SUGARBERRY DR, ELKTON, MD 21921",39.605081592678,-75.918666872468,census,100,Exact,"25 SUGARBERRY DR, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"28438 MARLBORO AVE, EASTON, MD 21601",38.780914318933,-76.090462842076,census,100,Exact,"28438 MARLBORO AVE, EASTON, MD, 21601",2026-05-14T21:44:03.798883+00:00
"2411 W BELVEDERE AVE, BALTIMORE, MD 21215",39.353201194922,-76.665094587002,census,100,Exact,"2411 W BELVEDERE AVE, BALTIMORE, MD, 21215",2026-05-14T21:44:03.798883+00:00
"321 DORCHESTER AVE, CAMBRIDGE, MD 21613",38.566399379512,-76.067021303814,census,100,Exact,"321 DORCHESTER AVE, CAMBRIDGE, MD, 21613",2026-05-14T21:44:03.798883+00:00
"3313 PAPER MILL RD, PHOENIX, MD 21131",39.518835201649,-76.561642190387,census,100,Exact,"3313 PAPER MILL RD, PHOENIX, MD, 21131",2026-05-14T21:44:03.798883+00:00
"305 10TH ST, POCOMOKE CITY, MD 21851",38.067294465335,-75.55997200446,census,100,Exact,"305 10TH ST, POCOMOKE CITY, MD, 21851",2026-05-14T21:44:03.798883+00:00
"3110 GRACEFIELD RD, SILVER SPRING, MD 20904",39.051452596609,-76.951189842111,census,100,Exact,"3110 GRACEFIELD RD, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"30065 BUSINESS CTR DR, CHARLOTTE HALL, MD 20622",38.493991663826,-76.770332589322,census,100,Exact,"30065 BUS CENTER DR, CHARLOTTE HALL, MD, 20622",2026-05-14T21:44:03.798883+00:00
"310 CIVIC AVE, SALISBURY, MD 21804",38.367874423073,-75.573443505976,census,100,Exact,"310 CIVIC AVE, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"300 W PENNSYLVANIA AVE, TOWSON, MD 21204",39.401164862645,-76.608638509276,census,100,Exact,"300 W PENNSYLVANIA AVE, TOWSON, MD, 21204",2026-05-14T21:44:03.798883+00:00
"301 STEEPLE CHASE DR, PRINCE FREDERICK, MD 20678",38.553465614633,-76.592343271913,census,100,Exact,"301 STEEPLECHASE DR, PRINCE FREDERICK, MD, 20678",2026-05-14T21:44:03.798883+00:00
"3 EXECUTIVE PARK CT, GERMANTOWN, MD 20874",39.180600629851,-77.273511086103,census,100,Exact,"3 EXECUTIVE PARK CT, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"300 SUNBURST HWY, CAMBRIDGE, MD 21613",38.566309779512,-76.064887105058,census,100,Exact,"300 SUNBURST HWY, CAMBRIDGE, MD, 21613",2026-05-14T21:44:03.798883+00:00
"2900 S HANOVER ST, BALTIMORE, MD 21225",39.252800705172,-76.616289544292,census,100,Exact,"2900 S HANOVER ST, BALTIMORE, MD, 21225",2026-05-14T21:44:03.798883+00:00
"300 SAINT LUKE CIR, WESTMINSTER, MD 21158",39.565778836204,-77.04493769784,census,100,Exact,"300 SAINT LUKE CIR, WESTMINSTER, MD, 21158",2026-05-14T21:44:03.798883+00:00
"2825 DEER CREEK CT, INDIAN HEAD, MD 20640",38.509124673218,-77.218741306642,census,100,Exact,"2825 DEER CREEK CT, INDIAN HEAD, MD, 20640",2026-05-14T21:44:03.798883+00:00
"26757 CROOKED OAK LN, HEBRON, MD 21830",38.379447271104,-75.685124058303,census,100,Exact,"26757 CROOKED OAK LN, HEBRON, MD, 21830",2026-05-14T21:44:03.798883+00:00
"2563 FOREST DR, ANNAPOLIS, MD 21401",38.978908156462,-76.587463605062,census,50,Non_Exact,"2563 FOREST KNOLL DR, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"3801 BROOKE MEADOW LN, OLNEY, MD 20832",39.16403227758,-77.075860963061,census,100,Exact,"3801 BROOKE MEADOW LN, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"37767 MARKET DR, CHARLOTTE HALL, MD 20622",38.494570362079,-76.771533655153,census,100,Exact,"37767 MARKET DR, CHARLOTTE HALL, MD, 20622",2026-05-14T21:44:03.798883+00:00
"37 MAIN ST, REISTERSTOWN, MD 21136",39.46884934252,-76.829536732439,census,100,Exact,"37 MAIN ST, REISTERSTOWN, MD, 21136",2026-05-14T21:44:03.798883+00:00
"320 W 29TH ST, BALTIMORE, MD 21211",39.321860930507,-76.622989460149,census,100,Exact,"320 W 29TH ST, BALTIMORE, MD, 21211",2026-05-14T21:44:03.798883+00:00
"3355 SAINT JOHNS LN, ELLICOTT CITY, MD 21042",39.277729430576,-76.825628027736,census,100,Exact,"3355 SAINT JOHNS LN, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"3050 CRAIN HWY, WALDORF, MD 20601",38.628361125559,-76.908350662059,census,100,Exact,"3050 CRAIN HWY, WALDORF, MD, 20601",2026-05-14T21:44:03.798883+00:00
"4316 SEIDEL AVE, BALTIMORE, MD 21206",39.328383137324,-76.560866909616,census,100,Exact,"4316 SEIDEL AVE, BALTIMORE, MD, 21206",2026-05-14T21:44:03.798883+00:00
"410 MALCOLM DR, WESTMINSTER, MD 21157",39.562704953164,-76.979065696765,census,100,Exact,"410 MALCOLM DR, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"5 OAK CT, ANNAPOLIS, MD 21401",38.985477442752,-76.551673564741,census,100,Exact,"5 OAK CT, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"406 DEER HILL CIR, ABINGDON, MD 21009",39.471468,-76.284636,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"499 IDLEWILD AVE, EASTON, MD 21601",38.764642501734,-76.068083972799,census,100,Exact,"499 IDLEWILD AVE, EASTON, MD, 21601",2026-05-14T21:44:03.798883+00:00
"4024 COLBORNE RD, BALTIMORE, MD 21229",39.297907687412,-76.682784121494,census,100,Exact,"4024 COLBORNE RD, BALTIMORE, MD, 21229",2026-05-14T21:44:03.798883+00:00
"46 WESTMINSTER RD, REISTERSTOWN, MD 21136",39.470412504731,-76.830802643798,census,100,Exact,"46 WESTMINSTER RD, REISTERSTOWN, MD, 21136",2026-05-14T21:44:03.798883+00:00
"3881 TEN OAKS RD, GLENELG, MD 21737",39.265550304368,-76.986465895534,census,100,Exact,"3881 TEN OAKS RD, GLENELG, MD, 21737",2026-05-14T21:44:03.798883+00:00
"45 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.454842006641,-77.401501084467,census,100,Exact,"45 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"3701 OLD COURT RD, BALTIMORE, MD 21208",39.379286545881,-76.722315160275,census,100,Exact,"3701 OLD COURT RD, BALTIMORE, MD, 21208",2026-05-14T21:44:03.798883+00:00
"4451 PARLIAMENT PL, LANHAM, MD 20706",38.948857840639,-76.836970873395,census,100,Exact,"4451 PARLIAMENT PL, LANHAM, MD, 20706",2026-05-14T21:44:03.798883+00:00
